9513,Bilal Brahimi,SM Caen,Ligue 2 BKT,France,65,CM
9514,Frederik Brandhof,AGF,3F Superliga,Denmark,65,CM
9515,Zachary Brault-Guillard,CF Montréal,MLS,Canada,65,RM
9516,Marius Briceag,Korona Kielce,PKO BP Ekstraklasa,Romania,65,LB
9517,Ethan Bristow,Minnesota United,MLS,England,65,LB
9518,Lucas Brochero,Arsenal,LPF,Argentina,65,RM
9519,Samuel Brolin,AIK,Allsvenskan,Sweden,65,GK
9520,Brandt Bronico,Charlotte FC,MLS,United States,65,CDM
9521,Marcus Browne,Oxford United,EFL League One,England,65,LW
9522,Sébastien Bruzzese,Cercle Brugge,1A Pro League,Belgium,65,GK
9523,Lucas Buades,Rodez AF,Ligue 2 BKT,France,65,RWB
9524,Jesús Daniel Bueno Áñez,Philadelphia,MLS,Venezuela,65,CDM
9525,Teal Bunbury,Nashville SC,MLS,United States,65,ST
9526,Lars Bünning,Dynamo Dresden,3. Liga,Germany,65,CB
9527,Tyler Burey,Odense BK,3F Superliga,England,65,ST
9528,Harrison Burrows,Peterborough,EFL League One,England,65,CAM
9529,Marco Bustos,IFK Värnamo,Allsvenskan,Canada,65,CAM
9530,Matt Butcher,Plymouth Argyle,EFL Championship,England,65,CM
9531,Calum Butcher,Motherwell,cinch Prem,England,65,CB
9532,Alessio Buttaro,Palermo,Serie BKT,Italy,65,RB
9533,Luis Cabral,Tacuary,Sudamericana,Paraguay,65,CB
9534,Kenji Cabrera,FBC Melgar,Libertadores,Peru,65,CM
9535,Malcolm Cacutalua,1. FC Magdeburg,Bundesliga 2,Germany,65,CB
9536,Diego Callai Silva,Sporting CP,Liga Portugal,Brazil,65,GK
9537,Josh Campbell,Hibernian,cinch Prem,Scotland,65,CM
9538,Diego Campos,Degerfors IF,Allsvenskan,Costa Rica,65,LW
9539,Cihan Çanak,Standard Liège,1A Pro League,Belgium,65,CAM
9540,Atakan Çankaya,MKE Ankaragücü,Trendyol Süper Lig,Turkey,65,CB
9541,Erdem Canpolat,Pendikspor,Trendyol Süper Lig,Turkey,65,GK
9542,Christian Cappis,Brøndby IF,3F Superliga,United States,65,CM
9543,Pablo Cárdenas,Cobresal,Sudamericana,Chile,65,RB
9544,Adam Carlén,IFK Göteborg,Allsvenskan,Sweden,65,CDM
9545,Jonas Carls,SV Waldhof,3. Liga,Germany,65,LB
9546,José María Carrasco,The Strongest,Libertadores,Bolivia,65,CB
9547,Giuseppe Carriero,Cittadella,Serie BKT,Italy,65,CM
9548,Trevor Carson,Dundee FC,cinch Prem,Northern Ireland,65,GK
9549,Scott Carson,Manchester City,Premier League,England,65,GK
9550,Martim Carvalho Neto,Gil Vicente,Liga Portugal,Portugal,65,CM
9551,Wanderson Carvalho Oliveira,Pohang Steelers,K League 1,Brazil,65,LB
9552,Tino Casali,Braunschweig,Bundesliga 2,Austria,65,GK
9553,Aljaž Casar,Hallescher FC,3. Liga,Slovenia,65,CM
9554,Luc Castaignos,1. FC Magdeburg,Bundesliga 2,Holland,65,ST
9555,Frank Castañeda,Radomiak Radom,PKO BP Ekstraklasa,Colombia,65,CAM
9556,Rodrigo Castillo,Gimnasia,Sudamericana,Argentina,65,ST
9557,Santiago Castro,Vélez Sarsfield,LPF,Argentina,65,ST
9558,Javier Castro Urdín,AD Alcorcón,LALIGA HYPERMOTION,Spain,65,CB
9559,Cristian Cauz,Modena,Serie BKT,Italy,65,LB
9560,Sofyan Chader,FC Luzern,CSSL,France,65,RM
9561,Maikel Chang,Real Salt Lake,MLS,Cuba,65,RM
9562,Pablo Chavarría,Belgrano,LPF,Argentina,65,ST
9563,Yevgen Cheberko,Columbus Crew,MLS,Ukraine,65,CB
9564,Mattia Chiesa,Hellas Verona,Serie A TIM,Italy,65,GK
9565,Michał Chrapek,Piast Gliwice,PKO BP Ekstraklasa,Poland,65,CAM
9566,Carney Chukwuemeka,Chelsea,Premier League,England,65,CM
9567,Mateusz Cichocki,Radomiak Radom,PKO BP Ekstraklasa,Poland,65,CB
9568,Hikmet Çiftçi,Kaiserslautern,Bundesliga 2,Turkey,65,CM
9569,Andrei Ciobanu,Politehnica Iași,SUPERLIGA,Romania,65,CAM
9570,Denis Ciobotariu,Sepsi OSK,SUPERLIGA,Romania,65,CB
9571,Cătălin Cîrjan,FC Rapid 1923,SUPERLIGA,Romania,65,CAM
9572,Amadou Ciss,Amiens SC,Ligue 2 BKT,Senegal,65,LW
9573,Giorgio Cittadini,Monza,Serie A TIM,Italy,65,CB
9574,Sean Clare,Wigan Athletic,EFL League One,England,65,RB
9575,Mitchell Clark,Port Vale,EFL League One,Wales,65,RWB
9576,Yannis Clementia,SM Caen,Ligue 2 BKT,France,65,GK
9577,Denilho Cleonise,RKC Waalwijk,Eredivisie,Holland,65,RM
9578,Josh Coburn,Middlesbrough,EFL Championship,England,65,ST
9579,Marco Collao,Audax Italiano,Sudamericana,Chile,65,CM
9580,Archie Collins,Peterborough,EFL League One,England,65,CM
9581,Rubin Colwill,Cardiff City,EFL Championship,Wales,65,CAM
9582,Diego Conde,CD Leganés,LALIGA HYPERMOTION,Spain,65,GK
9583,Aloïs Confais,Havre AC,Ligue 1 Uber Eats,France,65,CDM
9584,Kevin Conrad,SV Elversberg,Bundesliga 2,Germany,65,CB
9585,Rubén Cordano,Bolívar,Libertadores,Bolivia,65,GK
9586,Enzo Cornelisse,Vitesse,Eredivisie,Holland,65,CB
9587,Diego Corozo,Aucas,Libertadores,Ecuador,65,RWB
9588,Killian Corredor,Rodez AF,Ligue 2 BKT,France,65,ST
9589,Soumaila Coulibaly,Royal Antwerp FC,1A Pro League,France,65,CB
9590,Lasso Coulibaly,FC Nordsjælland,3F Superliga,Ghana,65,RW
9591,Valentin Crețu,FCSB,SUPERLIGA,Romania,65,RB
9592,Nicolás Crovetto,Club Magallanes,Sudamericana,Chile,65,LB
9593,Daniel Crowley,Notts County,EFL League Two,England,65,CAM
9594,Jairo Cuéllar,Guabirá,Sudamericana,Bolivia,65,GK
9595,Brahian Cuello,Instituto,LPF,Argentina,65,LM
9596,Juan Manuel Cuesta,Indep. Medellín,Libertadores,Colombia,65,LM
9597,Robbie Cundy,Barnsley,EFL League One,England,65,CB
9598,Sessi D'Almeida,Pau FC,Ligue 2 BKT,Benin,65,CM
9599,Andrea D'Errico,Bari,Serie BKT,Italy,65,CM
9600,Adniellyson da Silva Oliveira,Yverdon Sport FC,CSSL,Brazil,65,CDM
9601,Pontus Dahlberg,IFK Göteborg,Allsvenskan,Sweden,65,GK
9602,Wai-Tsun Dai,Shanghai Shenhua,CSL,China PR,65,CM
9603,Slavko Damjanović,Bengaluru FC,Hero ISL,Serbia,65,CB
9604,Donervon Daniels,Walsall,EFL League Two,Montserrat,65,CB
9605,Luke Daniels,Forest Green,EFL League Two,England,65,GK
9606,Andrea Danzi,Cittadella,Serie BKT,Italy,65,CM
9607,Osher Davida,Standard Liège,1A Pro League,Israel,65,ST
9608,Jason Davidson,KAS Eupen,1A Pro League,Australia,65,LB
9609,Curtis Davies,Cheltenham Town,EFL League One,England,65,CB
9610,Aurélien Dawa,FCSB,SUPERLIGA,Cameroon,65,CB
9611,Brian De Keersmaecker,Heracles Almelo,Eredivisie,Belgium,65,CDM
9612,Kevin De La Hoz,Puerto Cabello,Sudamericana,Venezuela,65,RB
9613,Lucas de Souza Ventura,Portimonense SC,Liga Portugal,Brazil,65,CDM
9614,Alessandro De Vitis,Pisa,Serie BKT,Italy,65,CM
9615,Gabriel Debeljuh,Sepsi OSK,SUPERLIGA,Croatia,65,ST
9616,Logan Delaurier-Chaubet,Quevilly Rouen,Ligue 2 BKT,France,65,LW
9617,Sacha Delaye,Montpellier,Ligue 1 Uber Eats,France,65,LM
9618,Fisayo Dele-Bashiru,Hatayspor,Trendyol Süper Lig,Nigeria,65,CM
9619,Fabio Delgado,Santa Fe,Sudamericana,Colombia,65,LB
9620,Carlos Javier Delgado Rodríguez,Odisha FC,Hero ISL,Spain,65,CB
9621,Karamoko Dembélé,Stade Brestois 29,Ligue 1 Uber Eats,England,65,RW
9622,Kristian Dennis,Tranmere Rovers,EFL League Two,England,65,ST
9623,Jérôme Deom,KAS Eupen,1A Pro League,Belgium,65,CM
9624,Abdoulaye Diaby,FC St. Gallen,CSSL,Mali,65,CB
9625,Yadaly Diaby,SC Austria,Ö. Bundesliga,Guinea,65,LW
9626,Ousmane Diakité,TSV Hartberg,Ö. Bundesliga,Mali,65,CDM
9627,Paul Digby,Cambridge Utd,EFL League One,England,65,CDM
9628,Eren Dinkçi,Heidenheim,Bundesliga,Germany,65,RM
9629,Clément Diop,Atlanta United,MLS,Senegal,65,GK
9630,Amidou Diop,Aalesunds FK,Eliteserien,Senegal,65,CM
9631,Viktor Djukanović,Hammarby IF,Allsvenskan,Montenegro,65,LW
9632,Ivan Dolček,Hajduk Split,Liga Hrvatska,Croatia,65,LM
9633,Maxime Dominguez,Gil Vicente,Liga Portugal,Switzerland,65,CAM
9634,Chunyu Dong,Shenzhen FC,CSL,China PR,65,GK
9635,Lohann Doucet,Paris FC,Ligue 2 BKT,France,65,CDM
9636,Siriné Doucouré,FC Lorient,Ligue 1 Uber Eats,France,65,ST
9637,Guéla Doué,Stade Rennais FC,Ligue 1 Uber Eats,Côte d'Ivoire,65,CB
9638,Jake Doyle-Hayes,Hibernian,cinch Prem,Republic of Ireland,65,CM
9639,Stefan Drljača,Dynamo Dresden,3. Liga,Germany,65,GK
9640,Lukáš Droppa,FC Voluntari,SUPERLIGA,Czech Republic,65,CDM
9641,Lance Duijvestijn,Almere City FC,Eredivisie,Holland,65,CAM
9642,Harrison Dunk,Cambridge Utd,EFL League One,England,65,LB
9643,Jhon Durán,Aston Villa,Premier League,Colombia,65,ST
9644,Jimmy Durmaz,AIK,Allsvenskan,Sweden,65,CM
9645,Tom Eaves,Rotherham Utd,EFL Championship,England,65,ST
9646,Michael Eberwein,B. Dortmund II,3. Liga,Germany,65,CAM
9647,Samuel Edozie,Southampton,EFL Championship,England,65,LW
9648,Ryan Edwards,SD Amorebieta,LALIGA HYPERMOTION,Australia,65,CM
9649,Mandela Egbo,Colchester,EFL League Two,England,65,RB
9650,Lilian Egloff,VfB Stuttgart,Bundesliga,Germany,65,CAM
9651,Kevin Ehlers,Dynamo Dresden,3. Liga,Germany,65,CB
9652,Christoph Ehlich,SV Sandhausen,3. Liga,Germany,65,LWB
9653,Daniel Eid,IFK Norrköping,Allsvenskan,Norway,65,RB
9654,Mo Eisa,MK Dons,EFL League Two,Sudan,65,ST
9655,Pierre Ekwah Elimby,Sunderland,EFL Championship,France,65,CDM
9656,Oussama El Azzouzi,Bologna,Serie A TIM,Holland,65,CDM
9657,Zakaria El Ouahdi,RWD Molenbeek,1A Pro League,Morocco,65,RW
9658,Mikael Egill Ellertsson,Venezia,Serie BKT,Iceland,65,CM
9659,Xian Emmers,FC Rapid 1923,SUPERLIGA,Belgium,65,CM
9660,Keita Endo,Braunschweig,Bundesliga 2,Japan,65,LW
9661,Mario Engels,Heracles Almelo,Eredivisie,Germany,65,ST
9662,Lawrence Ennali,Górnik Zabrze,PKO BP Ekstraklasa,Germany,65,RM
9663,Mirko Eramo,Ascoli,Serie BKT,Italy,65,CM
9664,Ziya Erdal,Sivasspor,Trendyol Süper Lig,Turkey,65,LB
9665,Sebastian Eriksson,IFK Göteborg,Allsvenskan,Sweden,65,CDM
9666,Victor Eriksson,IFK Värnamo,Allsvenskan,Sweden,65,CB
9667,Ertuğrul Ersoy,Gaziantep,Trendyol Süper Lig,Turkey,65,CB
9668,Julius Ertlthaler,WSG Tirol,Ö. Bundesliga,Austria,65,LM
9669,Julian Eseiza,Godoy Cruz,LPF,Argentina,65,LB
9670,Samuel Essende,FC Vizela,Liga Portugal,France,65,ST
9671,Jean Lambert Evan's,Pau FC,Ligue 2 BKT,France,65,LWB
9672,Saeid Ezatolahi,Vejle Boldklub,3F Superliga,Iran,65,CDM
9673,Wahid Faghir,SV Elversberg,Bundesliga 2,Denmark,65,ST
9674,David Fällman,Aalesunds FK,Eliteserien,Sweden,65,CB
9675,Akin Famewo,Sheffield Wed,EFL Championship,England,65,CB
9676,Sultan Farhan,Al Ittihad,ROSHN Saudi League,Saudi Arabia,65,CDM
9677,Priestley Farquharson,Walsall,EFL League Two,England,65,CB
9678,Neil Farrugia,Shamrock Rovers,SSE Airtricity PD,Republic of Ireland,65,RWB
9679,Betim Fazliji,FC St. Gallen,CSSL,Kosovo,65,CB
9680,Gino Fechner,Wehen Wiesbaden,Bundesliga 2,Germany,65,CDM
9681,Joel Felix,Silkeborg IF,3F Superliga,Denmark,65,CB
9682,Volnei Feltes,Estoril Praia,Liga Portugal,Brazil,65,CB
9683,Nicolás Fernández,Audax Italiano,Sudamericana,Chile,65,RB
9684,Alexis Fernández,Tacuary,Sudamericana,Paraguay,65,RB
9685,Matías Ferreira,Delfín S.C.,Sudamericana,Uruguay,65,CB
9686,João Nuno Figueiredo Valido,Arouca,Liga Portugal,Portugal,65,GK
9687,Julián Figueroa,Dep. Táchira,Sudamericana,Colombia,65,CDM
9688,Alexandr Filin,KAS Eupen,1A Pro League,Ukraine,65,CB
9689,Ethan Finlay,Austin FC,MLS,United States,65,RM
9690,Kolbeinn Birgir Finnsson,Lyngby BK,3F Superliga,Iceland,65,LWB
9691,Mattia Finotto,Cosenza,Serie BKT,Italy,65,ST
9692,Lewis Fiorini,Manchester City,Premier League,Scotland,65,CM
9693,Tom Flanagan,Shrewsbury,EFL League One,Northern Ireland,65,CB
9694,Leandro Fleitas,UCV,Sudamericana,Argentina,65,RB
9695,Marcin Flis,ŁKS Łódź,PKO BP Ekstraklasa,Poland,65,CB
9696,Aldo Florenzi,Cosenza,Serie BKT,Italy,65,CM
9697,Eduard Florescu,FC Botoșani,SUPERLIGA,Romania,65,CM
9698,Malick Fofana,KAA Gent,1A Pro League,Belgium,65,LM
9699,Théo Luis Fonseca,FC Famalicão,Liga Portugal,Portugal,65,ST
9700,Anthony Fontana,PEC Zwolle,Eredivisie,United States,65,CAM
9701,Tiago Fontoura F. Morais,Boavista FC,Liga Portugal,Portugal,65,ST
9702,Marcus Fraser,St. Mirren,cinch Prem,Scotland,65,CB
9703,Pierluigi Frattali,Frosinone,Serie A TIM,Italy,65,GK
9704,Emil Frederiksen,Rosenborg BK,Eliteserien,Denmark,65,RW
9705,Matt Freese,New York City FC,MLS,United States,65,GK
9706,Lewis Freestone,Cheltenham Town,EFL League One,England,65,CB
9707,George Friend,Bristol Rovers,EFL League One,England,65,CB
9708,Kianz Froese,Wehen Wiesbaden,Bundesliga 2,Canada,65,CF
9709,Marius Funk,FC Ingolstadt 04,3. Liga,Germany,65,GK
9710,Federico Furlan,Ternana,Serie BKT,Italy,65,CAM
9711,John García,The Strongest,Libertadores,Bolivia,65,LM
9712,Joaquín García,Vélez Sarsfield,LPF,Argentina,65,RB
9713,Jon García Herrero,Racing de Ferrol,LALIGA HYPERMOTION,Spain,65,CB
9714,Naranjo,Jagiellonia,PKO BP Ekstraklasa,Spain,65,LM
9715,Aleix Garrido Cañizares,FC Barcelona,LALIGA EA SPORTS,Spain,65,CM
9716,Ben Garrity,Port Vale,EFL League One,England,65,CM
9717,Jules Gaudin,Paris FC,Ligue 2 BKT,France,65,LB
9718,Gianfranco Gazzaniga,Racing de Ferrol,LALIGA HYPERMOTION,Argentina,65,GK
9719,Mathias Gehrt,Hvidovre IF,3F Superliga,Denmark,65,CAM
9720,Jader Gentil,Atl. Nacional,Libertadores,Brazil,65,LM
9721,Mayron George,Pau FC,Ligue 2 BKT,Costa Rica,65,ST
9722,Shamal George,Livingston,cinch Prem,England,65,GK
9723,Willem Geubbels,FC St. Gallen,CSSL,France,65,ST
9724,Liam Gibson,Harrogate Town,EFL League Two,England,65,LB
9725,Alex Gilbey,MK Dons,EFL League Two,England,65,CM
9726,Patrick Göbel,B. Dortmund II,3. Liga,Germany,65,RM
9727,Wouter Goes,AZ,Eredivisie,Holland,65,CB
9728,Robert Gojani,Kalmar FF,Allsvenskan,Sweden,65,CM
9729,Guilherme Gomes Garutti,FC Petrolul,SUPERLIGA,Brazil,65,CB
9730,David José Gomes O. Tavares,FC Famalicão,Liga Portugal,Cape Verde Islands,65,CM
9731,James Gomez,Sparta Praha,Česká Liga,Gambia,65,CB
9732,Johan Arath Gómez,Braunschweig,Bundesliga 2,United States,65,CF
9733,Richet Gómez,Blooming,Sudamericana,Bolivia,65,CDM
9734,Darwin Gómez,Metropolitanos,Libertadores,Venezuela,65,RW
9735,Jersson González,Santa Fe,Sudamericana,Colombia,65,RM
9736,Tomás González,Unión,LPF,Argentina,65,ST
9737,Maximiliano González,Lanús,LPF,Argentina,65,CDM
9738,Alfon,RC Celta,LALIGA EA SPORTS,Spain,65,LM
9739,David González Plata,Korona Kielce,PKO BP Ekstraklasa,Spain,65,LM
9740,Jacobo González Rodrigáñez,AD Alcorcón,LALIGA HYPERMOTION,Spain,65,LM
9741,Zafer Görgen,Çaykur Rizespor,Trendyol Süper Lig,Turkey,65,GK
9742,Conor Grant,Port Vale,EFL League One,England,65,LWB
9743,Tayvon Gray,New York City FC,MLS,United States,65,RB
9744,Pascal Gregor,Lyngby BK,3F Superliga,Denmark,65,CB
9745,Rostyn Griffiths,Mumbai City FC,Hero ISL,Australia,65,CB
9746,Jack Grimmer,Wycombe,EFL League One,Scotland,65,RB
9747,Thomas Grøgaard,Strømsgodset IF,Eliteserien,Norway,65,LWB
9748,Tommy Grupe,VfB Lübeck,3. Liga,Germany,65,CB
9749,Jan Grzesik,Radomiak Radom,PKO BP Ekstraklasa,Poland,65,RM
9750,Mateusz Grzybek,Zagłębie Lubin,PKO BP Ekstraklasa,Poland,65,LB
9751,Sveinn Aron Guðjohnsen,IF Elfsborg,Allsvenskan,Iceland,65,ST
9752,Édgar Guerra,Millonarios,Sudamericana,Colombia,65,RM
9753,David Gugganig,WSG Tirol,Ö. Bundesliga,Austria,65,CB
9754,Tobias Fjeld Gulliksen,FK Bodø/Glimt,Eliteserien,Norway,65,LW
9755,Niklas Gunnarsson,Yverdon Sport FC,CSSL,Norway,65,CB
9756,Ionu? Gurau,FCU 1948,SUPERLIGA,Romania,65,GK
9757,Julian Guttau,1860 München,3. Liga,Germany,65,LM
9758,Samuel Guzmán,O. Petrolero,Sudamericana,Bolivia,65,LM
9759,Joseph-Claude Gyau,Degerfors IF,Allsvenskan,United States,65,LWB
9760,Steffen Hagen,Odds BK,Eliteserien,Norway,65,CB
9761,Aapo Halme,HJK Helsinki,Finnliiga,Finland,65,CB
9762,Ilyes Hamache,Valenciennes FC,Ligue 2 BKT,France,65,LM
9763,Tom Hamer,Burton Albion,EFL League One,England,65,RWB
9764,Ethan Hamilton,Lincoln City,EFL League One,Scotland,65,CM
9765,Marek Hanousek,Widzew Łódź,PKO BP Ekstraklasa,Czech Republic,65,CDM
9766,Sontje Hansen,N.E.C. Nijmegen,Eredivisie,Holland,65,RW
9767,Cameron Harper,Red Bulls,MLS,United States,65,RM
9768,Denis Haruț,FCSB,SUPERLIGA,Romania,65,CB
9769,Stefan Haudum,Blau-Weiss Linz,Ö. Bundesliga,Austria,65,CDM
9770,Fredrik Haugen,Stabæk Fotball,Eliteserien,Norway,65,CM
9771,Sebastian Hausner,IFK Göteborg,Allsvenskan,Denmark,65,CB
9772,Aaron Hayden,Wrexham AFC,EFL League Two,England,65,CB
9773,Conor Hazard,Plymouth Argyle,EFL Championship,Northern Ireland,65,GK
9774,Ali Hazazi,Ettifaq FC,ROSHN Saudi League,Saudi Arabia,65,CDM
9775,Þórir Jóhann Helgason,Lecce,Serie A TIM,Iceland,65,CM
9776,Emanuel Hernández,Sarmiento,LPF,Uruguay,65,CB
9777,José Manuel Hernando Riol,SD Amorebieta,LALIGA HYPERMOTION,Spain,65,CB
9778,Rodrigo Herrera,Barracas Central,LPF,Argentina,65,CDM
9779,Santiago Herrera,Monagas SC,Libertadores,Venezuela,65,ST
9780,Borja Herrera González,East Bengal,Hero ISL,Spain,65,CAM
9781,Lucas Hey,FC Nordsjælland,3F Superliga,Denmark,65,CB
9782,Otto Hindrich,CFR 1907 Cluj,SUPERLIGA,Romania,65,GK
9783,Macario Hing-Glover,Shanghai Shenhua,CSL,United States,65,RB
9784,Koki Hinokio,Stal Mielec,PKO BP Ekstraklasa,Japan,65,CAM
9785,Patrick Hoban,Dundalk,SSE Airtricity PD,Republic of Ireland,65,ST
9786,Lukas Hornicek,SC Braga,Liga Portugal,Czech Republic,65,GK
9787,Fraser Horsfall,Stockport,EFL League Two,England,65,CB
9788,Ben House,Lincoln City,EFL League One,Scotland,65,ST
9789,Zichang Huang,Henan SSLM FC,CSL,China PR,65,RM
9790,Dean Huiberts,PEC Zwolle,Eredivisie,Holland,65,CAM
9791,Marian Fernando Huja,FC Petrolul,SUPERLIGA,Portugal,65,CB
9792,Bashir Humphreys,Chelsea,Premier League,England,65,CB
9793,Paul Huntington,Carlisle United,EFL League One,England,65,CB
9794,Paolo Hurtado,Cienciano,Sudamericana,Peru,65,RM
9795,Mun Ki Hwang,Gangwon FC,K League 1,Korea Republic,65,CM
9796,Alex Iacovitti,Port Vale,EFL League One,Scotland,65,CB
9797,Gabriel Iancu,FC Hermannstadt,SUPERLIGA,Romania,65,RW
9798,Joaquín Ibáñez,Colón,LPF,Argentina,65,LM
9799,Sebastien Ibeagha,FC Dallas,MLS,United States,65,CB
9800,Daniel Iglesias Gago,FC Dinamo 1948,SUPERLIGA,Spain,65,CM
9801,Luc Ihorst,Braunschweig,Bundesliga 2,Germany,65,ST
9802,Alexandru Ișfan,Univ. Craiova,SUPERLIGA,Romania,65,RM
9803,Masatoshi Ishida,Daejeon Citizen,K League 1,Japan,65,CM
9804,David Jablonský,Cracovia,PKO BP Ekstraklasa,Czech Republic,65,CB
9805,Jarosław Jach,Zagłębie Lubin,PKO BP Ekstraklasa,Poland,65,CB
9806,Tomás Jacob,Newell's,Sudamericana,Argentina,65,RB
9807,Bjarke Jacobsen,Wehen Wiesbaden,Bundesliga 2,Denmark,65,CDM
9808,Lukas Jäger,SCR Altach,Ö. Bundesliga,Austria,65,CDM
9809,Kilian Jakob,FC Erzgebirge Aue,3. Liga,Germany,65,LB
9810,Caspar Jander,MSV Duisburg,3. Liga,Germany,65,CM
9811,Florian Jaritz,Austria Klagenfurt,Ö. Bundesliga,Austria,65,LM
9812,Dennis Jastrzembski,Düsseldorf,Bundesliga 2,Germany,65,LM
9813,Carl Jenkinson,Newcastle Jets,A-League,England,65,CB
9814,Magnus R. Jensen,Lyngby BK,3F Superliga,Denmark,65,CB
9815,Alexander Jensen,Brommapojkarna,Allsvenskan,Denmark,65,RWB
9816,Richard Jensen,Aberdeen,cinch Prem,Finland,65,CB
9817,Dong Ho Jeong,Suwon FC,K League 1,Korea Republic,65,LB
9818,Diego Johannesson,Albacete BP,LALIGA HYPERMOTION,Iceland,65,RB
9819,Sondre Solholm Johansen,Odds BK,Eliteserien,Norway,65,CB
9820,Andreas Johansson,Halmstads BK,Allsvenskan,Sweden,65,CB
9821,Gethin Jones,Bolton,EFL League One,Wales,65,CB
9822,Antonio Jonjić,Wehen Wiesbaden,Bundesliga 2,Germany,65,ST
9823,Lenny Joseph,Grenoble Foot 38,Ligue 2 BKT,France,65,ST
9824,Ho Yeon Jung,GwangJu FC,K League 1,Korea Republic,65,CM
9825,Jan Jurcec,SCR Altach,Ö. Bundesliga,Croatia,65,RWB
9826,Roko Jureškin,Pisa,Serie BKT,Croatia,65,LB
9827,Guimer Justiniano,Blooming,Sudamericana,Bolivia,65,CB
9828,Musa Juwara,Vejle Boldklub,3F Superliga,Gambia,65,RM
9829,Julius Kade,Wehen Wiesbaden,Bundesliga 2,Germany,65,CM
9830,Kristijan Kahlina,Charlotte FC,MLS,Croatia,65,GK
9831,Rami Kaib,Djurgårdens IF,Allsvenskan,Tunisia,65,LB
9832,Alec Kann,FC Cincinnati,MLS,United States,65,GK
9833,Burak Kapacak,Fenerbahçe,Trendyol Süper Lig,Turkey,65,RM
9834,Juan Kaprof,Sarmiento,LPF,Argentina,65,ST
9835,Aytaç Kara,Kasımpaşa,Trendyol Süper Lig,Turkey,65,CDM
9836,Lars Kehl,VfL Osnabrück,Bundesliga 2,Germany,65,RW
9837,Aboubakar Keita,AIK,Allsvenskan,Côte d'Ivoire,65,CDM
9838,Sean Kelly,Livingston,cinch Prem,Scotland,65,CDM
9839,Kevin Kelsy,Shakhtar Donetsk,Ukrayina Liha,Venezuela,65,ST
9840,William Kenndal,IFK Värnamo,Allsvenskan,Sweden,65,CDM
9841,Richard Keogh,Wycombe,EFL League One,Republic of Ireland,65,CB
9842,Sam Kersten,PEC Zwolle,Eredivisie,Holland,65,CB
9843,Kaine Kesler Hayden,Plymouth Argyle,EFL Championship,England,65,RWB
9844,Igor Kharatin,Legia Warszawa,PKO BP Ekstraklasa,Ukraine,65,CDM
9845,Jakub Kiełb,Warta Poznań,PKO BP Ekstraklasa,Poland,65,LWB
9846,Niko Kijewski,Braunschweig,Bundesliga 2,Germany,65,LWB
9847,Mads Kikkenborg,Lyngby BK,3F Superliga,Denmark,65,GK
9848,Gavin Kilkenny,AFC Bournemouth,Premier League,Republic of Ireland,65,CDM
9849,Jin Ho Kim,Gangwon FC,K League 1,Korea Republic,65,RWB
9850,Jong Woo Kim,Pohang Steelers,K League 1,Korea Republic,65,CM
9851,Hyun Kim,Suwon FC,K League 1,Korea Republic,65,ST
9852,Jeong Hoon Kim,Jeonbuk Hyundai,K League 1,Korea Republic,65,GK
9853,Min Duk Kim,Daejeon Citizen,K League 1,Korea Republic,65,CB
9854,Étienne Kinkoué,Havre AC,Ligue 1 Uber Eats,France,65,CB
9855,Kristian Kirkegaard,Vejle Boldklub,3F Superliga,Denmark,65,LM
9856,Pål Alexander Kirkevold,HamKam Fotball,Eliteserien,Norway,65,ST
9857,Ryan Kitto,Adelaide United,A-League,Australia,65,LB
9858,Arda Kizildag,Gaziantep,Trendyol Süper Lig,Turkey,65,CB
9859,Carl Klaus,1. FC Nürnberg,Bundesliga 2,Germany,65,GK
9860,Florian Kleinhansl,VfL Osnabrück,Bundesliga 2,Germany,65,LB
9861,Thibault Klidje,FC Luzern,CSSL,Togo,65,ST
9862,Tobias Klysner,Randers FC,3F Superliga,Denmark,65,RM
9863,Josh Knight,Peterborough,EFL League One,England,65,CB
9864,Magnus Knudsen,AGF,3F Superliga,Norway,65,CM
9865,Jonas Knudsen,Malmö FF,Allsvenskan,Denmark,65,LB
9866,Erling Knudtzon,Molde FK,Eliteserien,Norway,65,RWB
9867,Kevin Koffi,SV Elversberg,Bundesliga 2,Côte d'Ivoire,65,ST
9868,Martin Konczkowski,Śląsk Wrocław,PKO BP Ekstraklasa,Poland,65,RB
9869,Morten Ågnes Konradsen,FK Bodø/Glimt,Eliteserien,Norway,65,CM
9870,Luuk Koopmans,Fortuna Sittard,Eredivisie,Holland,65,GK
9871,David Kopacz,FC Ingolstadt 04,3. Liga,Poland,65,RM
9872,Michał Kopczyński,Warta Poznań,PKO BP Ekstraklasa,Poland,65,CM
9873,Pascal Köpke,MSV Duisburg,3. Liga,Germany,65,ST
9874,Mirko Kos,FK Austria Wien,Ö. Bundesliga,Austria,65,GK
9875,Martin Koscelnik,SK Rapid Wien,Ö. Bundesliga,Slovakia,65,RB
9876,Nebojša Kosovic,Meizhou Hakka,CSL,Montenegro,65,CDM
9877,Soichiro Kozuki,FC Schalke 04,Bundesliga 2,Japan,65,RW
9878,Connor Krempicki,1. FC Magdeburg,Bundesliga 2,Germany,65,CM
9879,Martin Kreuzriegler,Vålerenga Fotball,Eliteserien,Austria,65,CB
9880,Kamil Kruk,Zagłębie Lubin,PKO BP Ekstraklasa,Poland,65,CB
